task_name,program,search_time,evaluation_time,nb_programs,cumulative_probability,probability
(EXACTLY_1 3 IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_HORIZONTAL) (MORE_THAN IS_PYRAMID IS_PYRAMID) var0),0.9664877746254206,3.013675771653652,24200,0.9318877003346058,1.9167593944181407e-06
(EXACTLY_1 3 IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_HORIZONTAL) (EXACTLY_2 2 IS_BLUE IS_HORIZONTAL) var0),1.087979769334197,3.4563810378313065,27378,0.9375011122887663,1.624857251651438e-06
(EXACTLY_1 3 IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_HORIZONTAL) (EVEN_2 IS_BLUE IS_PYRAMID) var0),1.0945719424635172,3.486203270033002,27551,0.9377809610911506,1.6102265386196755e-06
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(AT_LEAST_1 3 IS_BLUE var0),0.0052625928074121475,0.013570884242653847,154,0.3864660732899404,0.0012395990312119212
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(AT_LEAST_1 2 IS_BLUE var0),0.008745480328798294,0.024670056998729706,243,0.4737297531051862,0.0008083491130580285
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(EXACTLY_2 3 IS_BLUE IS_VERTICAL var0),0.018290754407644272,0.044185880571603775,460,0.5857058501541329,0.0003393400442215979
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(EVEN_INTERACTION (TOUCHING IS_VERTICAL IS_BLUE) var0),0.02335103042423725,0.05271070450544357,566,0.6168657439692188,0.00025612375165505105
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(AT_LEAST_2 2 IS_BLUE IS_GROUNDED var0),0.05154233053326607,0.08893777243793011,1110,0.7074441692884071,0.00011314482032703105
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(AT_LEAST_INTERACTION 1 (TOUCHING IS_UPRIGHT IS_BLUE) var0),0.053861165419220924,0.09270007908344269,1156,0.7125317688546587,0.00010810212811403056
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(AT_LEAST_INTERACTION 1 (TOUCHING IS_VERTICAL IS_BLUE) var0),0.07460013963282108,0.12243249267339706,1571,0.748507669971546,6.862766834492134e-05
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(AT_LEAST_INTERACTION 2 (TOUCHING IS_VERTICAL IS_BLUE) var0),0.08529591001570225,0.14164342731237411,1779,0.7612713489820412,5.526300508890656e-05
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(AT_LEAST_INTERACTION 1 (TOUCHING IS_BLUE IS_VERTICAL) var0),0.10691874288022518,0.18462849967181683,2213,0.7819005349504297,4.028124707396739e-05
(EXACTLY_2 3 IS_BLUE IS_VERTICAL),(AT_LEAST_INTERACTION 2 (TOUCHING IS_BLUE IS_VERTICAL) var0),0.12267081439495087,0.22297631204128265,2542,0.7937795627216077,3.243681179503307e-05
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(ODD_1 IS_CHEESECAKE var0),0.0008848626166582108,0.00197722390294075,30,0.14592181046185868,0.003329581004216918
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_WEDGE IS_BLOCK var0),0.002413567155599594,0.005326526239514351,74,0.2598346789825553,0.0020834709036773287
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_WEDGE IS_BLUE var0),0.002479851245880127,0.006419772282242775,76,0.2638946372011105,0.0020231132337627023
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_CHEESECAKE IS_BLOCK var0),0.0029890071600675583,0.008054807782173157,89,0.28897001223255403,0.0017918822236073057
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_WEDGE IS_FLAT var0),0.0030226781964302063,0.009099416434764862,90,0.2907586081117685,0.001788595879214491
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_WEDGE IS_YELLOW var0),0.0036226026713848114,0.011911684647202492,110,0.3247268822999902,0.0016002959027938538
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_WEDGE IS_PYRAMID var0),0.003656487911939621,0.012943137437105179,111,0.326321837241665,0.0015949549416748288
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_CHEESECAKE IS_YELLOW var0),0.004516353830695152,0.016155587509274483,134,0.360708538291343,0.0013763291705522244
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_CHEESECAKE IS_PYRAMID var0),0.004550185054540634,0.017183244228363037,135,0.36208027398604237,0.0013717356946993738
(EXACTLY_2 3 IS_CHEESECAKE IS_WEDGE),(MORE_THAN IS_WEDGE IS_UPRIGHT var0),0.004900950938463211,0.018702495843172073,144,0.3739035359208265,0.0012735756462861941
